2017-09-20 15:17:49,657 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:17:49,658 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:17:49,660 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:17:49,663 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:17:49,696 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:17:49,716 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:18:18,425 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:18:18,496 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:18:18,498 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:18:18,500 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:18:18,503 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:18:18,509 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:18:18,519 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:19:14,846 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:19:14,858 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:19:14,860 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:19:14,861 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:19:14,871 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:19:14,885 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:19:14,887 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:20:07,908 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:20:07,965 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:20:07,968 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:20:08,007 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:20:08,036 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:20:08,042 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:20:08,044 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:21:20,785 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:21:20,806 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:21:20,807 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:21:20,809 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:21:20,812 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:21:20,823 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:21:20,825 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:22:16,763 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:22:16,785 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:22:16,787 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:22:16,789 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:22:16,799 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:22:16,825 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:22:16,827 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:23:14,334 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:23:14,357 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:23:14,359 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:23:14,360 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:23:14,362 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:23:14,369 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:23:14,372 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:23:41,146 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
